UTC Date/Time,Magnetic magnetic_noise, Induced Signal(dB),Average Magnetic Noise,Average Induced Signal
2019-01-06 03:59:18,-111.93,-117.863,-111.9174,-117.947
2019-01-06 03:59:22,-111.93,-117.863,-111.9148,-117.9392
2019-01-06 03:59:26,-111.989,-117.889,-111.913,-117.9344
2019-01-06 03:59:30,-112.013,-118.049,-111.9158,-117.9298
2019-01-06 03:59:34,-112.013,-118.164,-111.9172,-117.9284
2019-01-06 03:59:38,-111.884,-118.164,-111.9186,-117.9347
2019-01-06 03:59:42,-111.837,-118.019,-111.9172,-117.9387
2019-01-06 03:59:46,-111.806,-117.744,-111.915,-117.9456
2019-01-06 03:59:50,-111.867,-117.957,-111.913,-117.9505
2019-01-06 03:59:54,-111.867,-117.957,-111.9109,-117.9553
2019-01-06 03:59:58,-111.961,-117.814,-111.9089,-117.958
2019-01-06 04:00:02,-111.961,-117.814,-111.9062,-117.9629
2019-01-06 04:00:06,-111.852,-117.818,-111.9036,-117.96
2019-01-06 04:00:10,-111.852,-117.818,-111.9016,-117.9654
2019-01-06 04:00:14,-111.968,-117.894,-111.8995,-117.9627
2019-01-06 04:00:18,-111.968,-117.938,-111.8977,-117.9536
2019-01-06 04:00:22,-111.905,-118.063,-111.8959,-117.9444
2019-01-06 04:00:26,-111.866,-118.125,-111.8964,-117.9409
2019-01-06 04:00:30,-111.875,-118.125,-111.8969,-117.9543
2019-01-06 04:00:34,-111.889,-118.082,-111.8974,-117.957
2019-01-06 04:00:38,-111.889,-117.96,-111.8988,-117.9504
2019-01-06 04:00:42,-111.799,-117.806,-111.8981,-117.9387
2019-01-06 04:00:46,-111.851,-117.996,-111.8974,-117.9315
2019-01-06 04:00:50,-111.878,-117.996,-111.892,-117.9282
2019-01-06 04:00:54,-111.986,-117.981,-111.8866,-117.9279
2019-01-06 04:00:58,-111.986,-117.981,-111.8814,-117.9239
2019-01-06 04:01:02,-111.918,-117.949,-111.879,-117.9243
2019-01-06 04:01:06,-111.894,-118.011,-111.8781,-117.9185
2019-01-06 04:01:10,-111.894,-118.011,-111.8772,-117.9144
2019-01-06 04:01:14,-111.85,-117.825,-111.8763,-117.9135
2019-01-06 04:01:18,-111.853,-117.58,-111.8754,-117.9148
2019-01-06 04:01:22,-111.853,-117.671,-111.8763,-117.9178
2019-01-06 04:01:26,-111.83,-117.751,-111.8771,-117.9281
2019-01-06 04:01:30,-111.799,-117.813,-111.8774,-117.9322
2019-01-06 04:01:34,-111.857,-117.813,-111.8777,-117.9365
2019-01-06 04:01:38,-111.857,-117.947,-111.8787,-117.9361
2019-01-06 04:01:42,-111.916,-117.947,-111.8797,-117.9358
2019-01-06 04:01:46,-111.916,-118.042,-111.8807,-117.9346
2019-01-06 04:01:50,-111.871,-118.108,-111.8817,-117.9343
2019-01-06 04:01:54,-111.871,-118.108,-111.8827,-117.9341
2019-01-06 04:01:58,-111.853,-118.019,-111.883,-117.9371
2019-01-06 04:02:02,-111.853,-118.012,-111.8836,-117.9449
2019-01-06 04:02:06,-111.895,-118.08,-111.8839,-117.9683
2019-01-06 04:02:10,-111.914,-118.08,-111.8842,-117.9878
2019-01-06 04:02:14,-111.914,-117.974,-111.8844,-118.002
2019-01-06 04:02:18,-111.914,-117.974,-111.8845,-117.9984
2019-01-06 04:02:22,-111.866,-117.925,-111.8838,-117.9852
2019-01-06 04:02:26,-111.919,-118.007,-111.8825,-117.972
2019-01-06 04:02:30,-111.919,-118.007,-111.8817,-117.9562
2019-01-06 04:02:34,-111.9,-117.884,-111.8808,-117.9541
2019-01-06 04:02:38,-111.858,-117.736,-111.88,-117.9519
2019-01-06 04:02:42,-111.858,-118.14,-111.8779,-117.9515
2019-01-06 04:02:46,-111.845,-118.14,-111.8759,-117.9469
2019-01-06 04:02:50,-111.845,-118.098,-111.8738,-117.9416
2019-01-06 04:02:54,-111.819,-117.74,-111.8718,-117.9363
2019-01-06 04:02:58,-111.808,-117.682,-111.8682,-117.9303
2019-01-06 04:03:02,-111.869,-117.684,-111.8646,-117.9244
2019-01-06 04:03:06,-111.869,-117.725,-111.8592,-117.9206
2019-01-06 04:03:10,-111.845,-118.066,-111.8547,-117.912
2019-01-06 04:03:14,-111.854,-118.066,-111.8502,-117.9048
2019-01-06 04:03:18,-111.854,-118.01,-111.8464,-117.9037
2019-01-06 04:03:22,-111.843,-117.919,-111.8443,-117.9044
2019-01-06 04:03:26,-111.803,-117.974,-111.8426,-117.8861
2019-01-06 04:03:30,-111.806,-117.974,-111.8409,-117.8678
2019-01-06 04:03:34,-111.864,-117.855,-111.8392,-117.8569
2019-01-06 04:03:38,-111.864,-117.855,-111.8375,-117.8694
2019-01-06 04:03:42,-111.841,-117.85,-111.8374,-117.8849
2019-01-06 04:03:46,-111.772,-117.836,-111.8381,-117.9003
2019-01-06 04:03:50,-111.763,-117.862,-111.8389,-117.9111
2019-01-06 04:03:54,-111.782,-117.862,-111.8393,-117.8886
2019-01-06 04:03:58,-111.824,-117.75,-111.8396,-117.8753
2019-01-06 04:04:02,-111.824,-117.774,-111.8403,-117.8703
2019-01-06 04:04:06,-111.819,-117.774,-111.8441,-117.8698
2019-01-06 04:04:10,-111.87,-117.88,-111.8479,-117.8658
2019-01-06 04:04:14,-111.87,-117.989,-111.8517,-117.8617
2019-01-06 04:04:18,-111.86,-117.992,-111.8549,-117.8602
2019-01-06 04:04:22,-111.814,-117.992,-111.8567,-117.8476
2019-01-06 04:04:26,-111.813,-117.942,-111.8602,-117.8366
2019-01-06 04:04:30,-111.842,-117.616,-111.8628,-117.8288
2019-01-06 04:04:34,-111.939,-117.801,-111.8654,-117.8197
2019-01-06 04:04:38,-111.939,-117.909,-111.8676,-117.8101
2019-01-06 04:04:42,-111.861,-117.909,-111.8697,-117.806
2019-01-06 04:04:46,-111.868,-117.893,-111.8715,-117.8057
2019-01-06 04:04:50,-111.93,-117.893,-111.8733,-117.8128
2019-01-06 04:04:54,-111.93,-117.824,-111.874,-117.8147
2019-01-06 04:04:58,-111.908,-117.604,-111.8747,-117.809
2019-01-06 04:05:02,-111.876,-117.631,-111.8745,-117.7974
2019-01-06 04:05:06,-111.876,-117.68,-111.8723,-117.7867
2019-01-06 04:05:10,-111.867,-117.68,-111.8696,-117.7832
2019-01-06 04:05:14,-111.867,-117.668,-111.8672,-117.7959
2019-01-06 04:05:18,-111.86,-117.668,-111.8648,-117.7965
2019-01-06 04:05:22,-111.86,-117.768,-111.862,-117.7964
2019-01-06 04:05:26,-111.838,-117.917,-111.8575,-117.7963
2019-01-06 04:05:30,-111.816,-117.917,-111.8517,-117.7961
2019-01-06 04:05:35,-111.816,-117.875,-111.8459,-117.7879
2019-01-06 04:05:39,-111.707,-117.76,-111.8426,-117.7803
2019-01-06 04:05:43,-111.727,-117.779,-111.841,-117.8019
2019-01-06 04:05:47,-111.84,-117.871,-111.8401,-117.8323
2019-01-06 04:05:51,-111.84,-117.871,-111.8399,-117.8602
2019-01-06 04:05:55,-111.813,-117.812,-111.8396,-117.8848
2019-01-06 04:05:59,-111.813,-117.907,-111.8401,-117.9112
2019-01-06 04:06:03,-111.785,-117.907,-111.8406,-117.9377
2019-01-06 04:06:07,-111.764,-117.89,-111.8415,-117.9538
2019-01-06 04:06:11,-111.843,-117.729,-111.8423,-117.9587
2019-01-06 04:06:15,-111.843,-117.672,-111.8444,-117.9604
2019-01-06 04:06:19,-111.81,-118.037,-111.8464,-117.9641
2019-01-06 04:06:23,-111.859,-118.238,-111.8483,-117.9772
2019-01-06 04:06:27,-111.871,-118.238,-111.8507,-117.9917
2019-01-06 04:06:31,-111.871,-118.172,-111.8531,-118.0039
2019-01-06 04:06:35,-111.885,-118.197,-111.8556,-118.0162
2019-01-06 04:06:39,-111.885,-118.197,-111.8582,-118.018
2019-01-06 04:06:43,-111.877,-118.089,-111.8592,-118.0002
2019-01-06 04:06:47,-111.877,-118.016,-111.8589,-117.9999
2019-01-06 04:06:51,-111.797,-117.95,-111.8599,-118.0017
2019-01-06 04:06:55,-111.809,-117.95,-111.8608,-118.0117
2019-01-06 04:06:59,-111.88,-118.021,-111.8604,-118.0155
2019-01-06 04:07:03,-111.88,-118.069,-111.8599,-117.999
2019-01-06 04:07:07,-111.864,-118.116,-111.8597,-117.9775
2019-01-06 04:07:11,-111.864,-118.116,-111.8594,-117.9586
2019-01-06 04:07:15,-111.833,-117.848,-111.859,-117.9475
2019-01-06 04:07:19,-111.799,-117.552,-111.86,-117.9351
2019-01-06 04:07:23,-111.799,-117.9,-111.8609,-117.9141
2019-01-06 04:07:27,-111.765,-117.928,-111.8618,-117.8998
2019-01-06 04:07:31,-111.833,-117.928,-111.8627,-117.8918
2019-01-06 04:07:35,-111.833,-117.748,-111.8634,-117.8886
2019-01-06 04:07:39,-111.796,-117.707,-111.8624,-117.8926
2019-01-06 04:07:43,-111.865,-117.808,-111.8614,-117.893
2019-01-06 04:07:47,-111.865,-117.861,-111.8606,-117.8881
2019-01-06 04:07:51,-111.855,-117.949,-111.8599,-117.8862
2019-01-06 04:07:55,-111.896,-117.949,-111.8591,-117.8843
2019-01-06 04:07:59,-111.896,-117.777,-111.8584,-117.8853
2019-01-06 04:08:03,-111.895,-117.804,-111.8587,-117.9161
2019-01-06 04:08:07,-111.895,-117.856,-111.8591,-117.9308
2019-01-06 04:08:11,-111.836,-117.886,-111.8583,-117.9441
2019-01-06 04:08:15,-111.83,-118.029,-111.8572,-117.9429
2019-01-06 04:08:19,-111.849,-118.029,-111.8564,-117.9458
2019-01-06 04:08:23,-111.849,-117.971,-111.8567,-117.9508
2019-01-06 04:08:27,-111.857,-118.078,-111.856,-117.9648
2019-01-06 04:08:31,-111.857,-118.078,-111.8547,-117.9762
2019-01-06 04:08:35,-111.803,-117.868,-111.8535,-117.9811
2019-01-06 04:08:39,-111.791,-118.169,-111.8502,-117.9823
2019-01-06 04:08:43,-111.784,-118.193,-111.8469,-117.9871
2019-01-06 04:08:47,-111.811,-118.193,-111.8436,-117.9915
2019-01-06 04:08:51,-111.84,-117.906,-111.8403,-117.9932
2019-01-06 04:08:55,-111.84,-117.806,-111.837,-117.9895
2019-01-06 04:08:59,-111.817,-117.806,-111.8356,-117.9861
2019-01-06 04:09:03,-111.772,-118.089,-111.8344,-117.9861
2019-01-06 04:09:07,-111.853,-118.089,-111.8376,-117.9911
2019-01-06 04:09:11,-111.872,-118.046,-111.8408,-117.9909
2019-01-06 04:09:15,-111.872,-117.974,-111.844,-117.9847
2019-01-06 04:09:19,-111.829,-117.873,-111.8472,-117.9817
2019-01-06 04:09:23,-111.829,-117.891,-111.8489,-117.972
2019-01-06 04:09:27,-111.819,-117.891,-111.8506,-117.9611
2019-01-06 04:09:31,-111.819,-117.812,-111.8535,-117.9479
2019-01-06 04:09:35,-111.814,-117.96,-111.8566,-117.9526
2019-01-06 04:09:39,-111.969,-118.028,-111.8595,-117.9623
2019-01-06 04:09:43,-111.969,-118.073,-111.8612,-117.9695
2019-01-06 04:09:47,-111.834,-118.073,-111.8656,-117.9591
2019-01-06 04:09:51,-111.913,-117.954,-111.8699,-117.9521
2019-01-06 04:09:55,-111.913,-117.808,-111.8743,-117.949
2019-01-06 04:09:59,-111.874,-117.975,-111.8792,-117.9495
2019-01-06 04:10:03,-111.874,-117.975,-111.8841,-117.9421
2019-01-06 04:10:07,-111.867,-117.929,-111.8864,-117.9398
2019-01-06 04:10:11,-111.867,-118.0,-111.8888,-117.9425
2019-01-06 04:10:15,-111.873,-118.0,-111.8909,-117.9513
2019-01-06 04:10:19,-111.874,-117.95,-111.893,-117.9527
2019-01-06 04:10:23,-111.927,-117.881,-111.8951,-117.9441
2019-01-06 04:10:27,-111.963,-117.95,-111.8933,-117.9328
2019-01-06 04:10:31,-111.963,-117.983,-111.8915,-117.9203
2019-01-06 04:10:35,-111.927,-117.983,-111.8896,-117.9095
2019-01-06 04:10:39,-111.842,-117.725,-111.8881,-117.9176
2019-01-06 04:10:43,-111.872,-117.846,-111.8898,-117.9173
2019-01-06 04:10:47,-111.872,-117.945,-111.8915,-117.9155
2019-01-06 04:10:51,-111.823,-117.988,-111.8931,-117.9163
2019-01-06 04:10:55,-111.876,-117.988,-111.8948,-117.9185
2019-01-06 04:10:59,-111.876,-117.857,-111.8964,-117.9232
2019-01-06 04:11:03,-111.86,-117.846,-111.898,-117.9304
2019-01-06 04:11:07,-111.907,-117.822,-111.897,-117.9394
2019-01-06 04:11:11,-111.907,-117.739,-111.8955,-117.9464
2019-01-06 04:11:15,-111.884,-117.97,-111.894,-117.9518
2019-01-06 04:11:19,-111.865,-117.97,-111.8925,-117.9517
2019-01-06 04:11:23,-111.865,-117.938,-111.891,-117.9573
2019-01-06 04:11:27,-111.907,-117.944,-111.8921,-117.957
2019-01-06 04:11:31,-111.907,-118.045,-111.8931,-117.9517
2019-01-06 04:11:35,-111.911,-118.094,-111.8944,-117.945
2019-01-06 04:11:39,-111.911,-118.094,-111.8956,-117.9478
2019-01-06 04:11:43,-111.829,-118.061,-111.8964,-117.9572
2019-01-06 04:11:47,-111.843,-118.09,-111.8966,-117.9611
2019-01-06 04:11:51,-111.863,-118.09,-111.8968,-117.9562
2019-01-06 04:11:55,-111.897,-117.981,-111.8964,-117.9554
2019-01-06 04:11:59,-111.897,-117.838,-111.8956,-117.9464
2019-01-06 04:12:03,-111.891,-117.839,-111.8943,-117.9423
2019-01-06 04:12:07,-111.945,-117.839,-111.8929,-117.9398
2019-01-06 04:12:11,-111.945,-117.855,-111.8916,-117.9369
2019-01-06 04:12:15,-111.929,-118.045,-111.8902,-117.9309
2019-01-06 04:12:19,-111.866,-118.045,-111.8889,-117.925
2019-01-06 04:12:23,-111.84,-117.923,-111.8875,-117.9191
2019-01-06 04:12:27,-111.838,-117.724,-111.8862,-117.9202
2019-01-06 04:12:31,-111.838,-117.723,-111.8857,-117.9198
2019-01-06 04:12:35,-111.88,-117.791,-111.8853,-117.9136
2019-01-06 04:12:39,-111.88,-117.887,-111.8853,-117.9093
2019-01-06 04:12:43,-111.868,-117.887,-111.8853,-117.9119
2019-01-06 04:12:47,-111.88,-117.888,-111.8853,-117.9172
2019-01-06 04:12:51,-111.88,-117.923,-111.8853,-117.9225
2019-01-06 04:12:55,-111.878,-117.977,-111.8848,-117.9258
2019-01-06 04:12:59,-111.878,-117.977,-111.8818,-117.9128
2019-01-06 04:13:03,-111.866,-118.082,-111.879,-117.9028
2019-01-06 04:13:07,-111.889,-118.082,-111.8768,-117.899
2019-01-06 04:13:11,-111.916,-117.966,-111.8744,-117.9055
2019-01-06 04:13:15,-111.916,-117.896,-111.8726,-117.912
2019-01-06 04:13:19,-111.888,-117.888,-111.8715,-117.9158
2019-01-06 04:13:23,-111.897,-117.946,-111.8698,-117.9147
2019-01-06 04:13:27,-111.897,-117.946,-111.8681,-117.9181
2019-01-06 04:13:31,-111.836,-117.921,-111.8679,-117.9298
2019-01-06 04:13:35,-111.832,-117.784,-111.8675,-117.9397
2019-01-06 04:13:39,-111.821,-117.846,-111.8658,-117.9461
2019-01-06 04:13:43,-111.817,-117.846,-111.8641,-117.9544
2019-01-06 04:13:47,-111.755,-117.854,-111.8624,-117.9575
2019-01-06 04:13:51,-111.884,-117.854,-111.8598,-117.9565
2019-01-06 04:13:55,-111.884,-117.866,-111.8574,-117.9612
2019-01-06 04:13:59,-111.83,-117.866,-111.8545,-117.9761
2019-01-06 04:14:03,-111.846,-117.954,-111.8517,-117.9914
2019-01-06 04:14:07,-111.846,-118.121,-111.8488,-117.9937
2019-01-06 04:14:11,-111.83,-118.121,-111.8459,-117.9843
2019-01-06 04:14:15,-111.874,-118.105,-111.844,-117.9761
2019-01-06 04:14:19,-111.897,-118.144,-111.8447,-117.9657
2019-01-06 04:14:23,-111.897,-118.144,-111.8454,-117.9589
2019-01-06 04:14:27,-111.817,-118.061,-111.8461,-117.9608
2019-01-06 04:14:31,-111.835,-118.061,-111.8471,-117.9623
2019-01-06 04:14:35,-111.835,-118.194,-111.8481,-117.9675
2019-01-06 04:14:39,-111.796,-118.194,-111.8484,-117.9745
2019-01-06 04:14:43,-111.84,-117.992,-111.8487,-117.9816
2019-01-06 04:14:47,-111.84,-117.757,-111.8477,-117.9792
2019-01-06 04:14:51,-111.85,-117.757,-111.843,-117.9512
2019-01-06 04:14:55,-111.85,-117.577,-111.8381,-117.9423
2019-01-06 04:14:59,-111.867,-117.711,-111.8374,-117.9332
2019-01-06 04:15:03,-111.927,-117.884,-111.8367,-117.895
2019-01-06 04:15:07,-111.927,-117.884,-111.8359,-117.8894
2019-01-06 04:15:11,-111.826,-117.956,-111.8357,-117.8885
2019-01-06 04:15:15,-111.771,-118.008,-111.8353,-117.88
2019-01-06 04:15:19,-111.852,-118.008,-111.8353,-117.8654
2019-01-06 04:15:23,-111.852,-117.906,-111.8354,-117.8508
2019-01-06 04:15:27,-111.778,-117.56,-111.8361,-117.8361
2019-01-06 04:15:31,-107.368,-110.307,-111.8385,-117.8325
2019-01-06 04:15:35,-101.887,-103.31,-111.8405,-117.8342
2019-01-06 04:15:39,-111.533,-117.456,-111.8435,-117.8459
2019-01-06 04:15:43,-111.831,-118.044,-111.8466,-117.8499
2019-01-06 04:15:47,-111.831,-118.044,-111.8496,-117.8533
2019-01-06 04:15:52,-111.842,-117.908,-111.8526,-117.8627
2019-01-06 04:15:56,-111.842,-117.931,-111.8556,-117.8681
2019-01-06 04:16:00,-111.816,-117.931,-111.8585,-117.8757
2019-01-06 04:16:04,-111.853,-117.727,-111.8602,-117.8833
2019-01-06 04:16:08,-111.889,-117.693,-111.8631,-117.8824
2019-01-06 04:16:12,-111.889,-117.788,-111.8685,-117.9047
2019-01-06 04:16:16,-111.911,-117.788,-111.8738,-117.9131
2019-01-06 04:16:20,-111.911,-117.782,-111.8765,-117.9206
2019-01-06 04:16:24,-111.919,-117.946,-111.8792,-117.9509
2019-01-06 04:16:28,-111.925,-118.053,-111.8819,-117.9431
2019-01-06 04:16:32,-111.925,-118.053,-111.8846,-117.944
2019-01-06 04:16:36,-111.835,-118.145,-111.8871,-117.9639
2019-01-06 04:16:40,-111.862,-118.145,-111.8889,-117.9827
2019-01-06 04:16:44,-111.871,-117.89,-111.8907,-117.9899
2019-01-06 04:16:48,-111.871,-117.96,-111.8916,-118.0162
2019-01-06 04:16:52,-111.885,-118.064,-111.8888,-118.0473
2019-01-06 04:16:56,-111.885,-118.064,-111.8869,-118.0737
2019-01-06 04:17:00,-111.888,-118.062,-111.885,-118.0782
2019-01-06 04:17:04,-111.888,-117.889,-111.8834,-118.0831
2019-01-06 04:17:08,-111.88,-118.061,-111.8818,-118.0828
2019-01-06 04:17:12,-111.831,-118.307,-111.8799,-118.0836
2019-01-06 04:17:16,-111.823,-118.307,-111.8775,-118.0845
2019-01-06 04:17:20,-111.817,-118.074,-111.8757,-118.083
2019-01-06 04:17:24,-111.878,-118.253,-111.8753,-118.0814
2019-01-06 04:17:28,-111.878,-118.316,-111.8747,-118.0779
2019-01-06 04:17:32,-111.873,-118.316,-111.8743,-118.0802
2019-01-06 04:17:36,-111.825,-117.878,-111.8738,-118.0779
2019-01-06 04:17:40,-111.828,-117.878,-111.8733,-118.0757
2019-01-06 04:17:44,-111.853,-117.94,-111.8727,-118.0757
2019-01-06 04:17:48,-111.905,-118.07,-111.8728,-118.0844
2019-01-06 04:17:52,-111.905,-118.07,-111.8738,-118.0838
2019-01-06 04:17:56,-111.883,-118.115,-111.875,-118.0708
2019-01-06 04:18:00,-111.847,-118.115,-111.8764,-118.0564
2019-01-06 04:18:04,-111.865,-117.82,-111.8777,-118.0482
2019-01-06 04:18:08,-111.875,-118.006,-111.8793,-118.0332
2019-01-06 04:18:12,-111.875,-118.018,-111.883,-118.0151
2019-01-06 04:18:16,-111.867,-118.02,-111.8855,-118.0
2019-01-06 04:18:20,-111.867,-118.062,-111.8854,-118.0068
2019-01-06 04:18:24,-111.885,-118.062,-111.8851,-118.0088
2019-01-06 04:18:28,-111.914,-118.048,-111.8857,-118.0077
2019-01-06 04:18:32,-111.914,-118.048,-111.8873,-117.9939
2019-01-06 04:18:36,-111.905,-118.019,-111.8893,-117.9676
2019-01-06 04:18:40,-111.905,-117.91,-111.8907,-117.9378
2019-01-06 04:18:44,-111.871,-117.953,-111.8922,-117.9228
2019-01-06 04:18:48,-111.871,-117.953,-111.893,-117.9263
2019-01-06 04:18:52,-111.861,-118.014,-111.8952,-117.9206
2019-01-06 04:18:56,-111.813,-118.014,-111.8973,-117.9073
2019-01-06 04:19:00,-111.904,-117.918,-111.8995,-117.8916
2019-01-06 04:19:04,-111.904,-117.918,-111.8994,-117.8762
2019-01-06 04:19:08,-111.86,-117.796,-111.8988,-117.8704
2019-01-06 04:19:12,-111.892,-117.544,-111.8971,-117.8705
2019-01-06 04:19:16,-111.918,-117.518,-111.8954,-117.8729
2019-01-06 04:19:20,-111.961,-117.815,-111.8937,-117.8768
2019-01-06 04:19:24,-111.961,-117.891,-111.891,-117.8744
2019-01-06 04:19:28,-111.874,-117.891,-111.8883,-117.8616
2019-01-06 04:19:32,-111.873,-117.751,-111.8857,-117.8589
2019-01-06 04:19:36,-111.813,-117.706,-111.883,-117.8679
2019-01-06 04:19:40,-111.918,-117.754,-111.882,-117.8769
2019-01-06 04:19:44,-111.918,-117.946,-111.8814,-117.8887
2019-01-06 04:19:48,-111.845,-118.05,-111.8797,-117.9006
2019-01-06 04:19:52,-111.871,-118.097,-111.8774,-117.9148
2019-01-06 04:19:56,-111.871,-118.097,-111.8751,-117.9294
2019-01-06 04:20:00,-111.841,-117.862,-111.8734,-117.9454
2019-01-06 04:20:04,-111.851,-117.698,-111.8729,-117.9473
2019-01-06 04:20:08,-111.851,-117.898,-111.873,-117.9496
2019-01-06 04:20:12,-111.804,-118.194,-111.8718,-117.952
2019-01-06 04:20:16,-111.803,-118.194,-111.8706,-117.9637
2019-01-06 04:20:20,-111.871,-118.155,-111.8694,-117.984
2019-01-06 04:20:24,-111.913,-118.155,-111.8711,-118.0018
2019-01-06 04:20:28,-111.913,-118.079,-111.8728,-118.0079
2019-01-06 04:20:32,-111.858,-117.837,-111.8748,-118.0004
2019-01-06 04:20:36,-111.858,-117.837,-111.8768,-117.9906
2019-01-06 04:20:40,-111.858,-117.854,-111.8789,-117.9872
2019-01-06 04:20:44,-111.787,-117.938,-111.8819,-117.9967
2019-01-06 04:20:48,-111.894,-117.938,-111.885,-118.0272
2019-01-06 04:20:52,-111.894,-117.985,-111.8877,-118.0476
2019-01-06 04:20:56,-111.907,-118.111,-111.8904,-118.0411
2019-01-06 04:21:00,-111.907,-118.111,-111.8917,-118.0251
2019-01-06 04:21:04,-111.878,-118.068,-111.8927,-118.0197
2019-01-06 04:21:08,-111.912,-117.9,-111.8936,-118.0144
2019-01-06 04:21:12,-111.912,-117.9,-111.8946,-118.0082
2019-01-06 04:21:16,-111.929,-118.03,-111.896,-118.002
2019-01-06 04:21:20,-111.929,-118.052,-111.8969,-118.0038
2019-01-06 04:21:24,-111.905,-118.307,-111.8966,-118.0172
2019-01-06 04:21:28,-111.905,-118.307,-111.8968,-118.0279
2019-01-06 04:21:32,-111.877,-118.065,-111.8972,-118.0387
2019-01-06 04:21:36,-111.854,-117.872,-111.8977,-118.0378
2019-01-06 04:21:40,-111.779,-118.048,-111.8974,-118.0359
2019-01-06 04:21:44,-111.749,-118.048,-111.8964,-118.0406
2019-01-06 04:21:48,-111.763,-117.955,-111.8935,-118.0474
2019-01-06 04:21:52,-111.898,-117.714,-111.8904,-118.0542
2019-01-06 04:21:56,-111.961,-117.874,-111.8872,-118.0644
2019-01-06 04:22:00,-111.961,-118.121,-111.8841,-118.0682
2019-01-06 04:22:04,-111.888,-118.153,-111.8809,-118.0735
2019-01-06 04:22:08,-111.888,-118.153,-111.8776,-118.0672
2019-01-06 04:22:12,-111.791,-117.968,-111.8746,-118.0702
2019-01-06 04:22:16,-111.903,-118.072,-111.8716,-118.0853
2019-01-06 04:22:20,-111.903,-118.205,-111.8708,-118.0957
2019-01-06 04:22:24,-111.849,-118.205,-111.8701,-118.0914
2019-01-06 04:22:28,-111.849,-118.034,-111.8698,-118.0871
2019-01-06 04:22:32,-111.808,-118.105,-111.8705,-118.0953
2019-01-06 04:22:36,-111.836,-118.106,-111.8706,-118.1333
2019-01-06 04:22:40,-111.836,-118.157,-111.8707,-118.1632
2019-01-06 04:22:44,-111.862,-118.182,-111.8708,-118.1719
2019-01-06 04:22:48,-111.862,-118.367,-111.8694,-118.1682
2019-01-06 04:22:52,-111.813,-118.367,-111.8665,-118.1705
2019-01-06 04:22:56,-111.845,-118.08,-111.8636,-118.1821
2019-01-06 04:23:00,-111.845,-117.962,-111.8603,-118.1823
2019-01-06 04:23:04,-111.89,-117.962,-111.8569,-118.176
2019-01-06 04:23:08,-111.89,-118.12,-111.8555,-118.1696
2019-01-06 04:23:12,-111.871,-118.472,-111.8553,-118.171
2019-01-06 04:23:16,-111.907,-118.472,-111.8551,-118.1727
2019-01-06 04:23:20,-111.907,-118.296,-111.8549,-118.1777
2019-01-06 04:23:24,-111.815,-118.08,-111.8547,-118.18
2019-01-06 04:23:28,-111.822,-118.199,-111.8547,-118.1855
2019-01-06 04:23:32,-111.845,-118.199,-111.8547,-118.1817
2019-01-06 04:23:36,-111.845,-118.077,-111.8547,-118.1603
2019-01-06 04:23:40,-111.793,-118.077,-111.8535,-118.1658
2019-01-06 04:23:44,-111.793,-118.077,-111.8524,-118.1772
2019-01-06 04:23:48,-111.819,-118.063,-111.8508,-118.1837
2019-01-06 04:23:52,-111.819,-118.14,-111.8483,-118.1806
2019-01-06 04:23:56,-111.867,-118.204,-111.8461,-118.1591
2019-01-06 04:24:00,-111.867,-118.204,-111.844,-118.1513
2019-01-06 04:24:04,-111.845,-118.291,-111.8434,-118.1522
2019-01-06 04:24:08,-111.845,-118.291,-111.8438,-118.1539
2019-01-06 04:24:12,-111.831,-117.939,-111.8455,-118.1367
2019-01-06 04:24:16,-111.831,-118.191,-111.8472,-118.1292
2019-01-06 04:24:20,-111.805,-118.191,-111.85,-118.1294
2019-01-06 04:24:24,-111.839,-118.092,-111.853,-118.1296
2019-01-06 04:24:28,-111.839,-118.056,-111.8567,-118.1245
2019-01-06 04:24:32,-111.847,-118.043,-111.8592,-118.1215
2019-01-06 04:24:36,-111.847,-118.315,-111.8622,-118.1272
2019-01-06 04:24:40,-111.879,-118.315,-111.8653,-118.1296
2019-01-06 04:24:44,-111.879,-118.113,-111.8683,-118.1218
2019-01-06 04:24:48,-111.895,-117.855,-111.8714,-118.1035
2019-01-06 04:24:52,-111.895,-118.05,-111.8744,-118.0822
2019-01-06 04:24:57,-111.864,-118.081,-111.8758,-118.0841
2019-01-06 04:25:01,-111.864,-118.081,-111.8774,-118.0734
2019-01-06 04:25:05,-111.82,-117.975,-111.8779,-118.0613
2019-01-06 04:25:09,-111.796,-118.003,-111.8783,-118.038
2019-01-06 04:25:13,-111.906,-118.253,-111.88,-118.0201
2019-01-06 04:25:17,-111.906,-118.253,-111.8812,-118.0195
2019-01-06 04:25:21,-111.933,-118.048,-111.8816,-118.0072
2019-01-06 04:25:25,-111.933,-117.925,-111.8804,-118.0007
2019-01-06 04:25:29,-111.845,-117.865,-111.8792,-118.0044
2019-01-06 04:25:33,-111.872,-117.977,-111.8781,-118.0249
2019-01-06 04:25:37,-111.872,-117.977,-111.8768,-118.0357
2019-01-06 04:25:41,-111.848,-117.949,-111.8756,-118.0333
2019-01-06 04:25:45,-111.848,-117.627,-111.8743,-118.0372
2019-01-06 04:25:49,-111.832,-117.697,-111.8721,-118.0465
2019-01-06 04:25:53,-111.845,-118.03,-111.8699,-118.0528
2019-01-06 04:25:57,-111.874,-118.069,-111.8671,-118.0466
